Date,category,Member_number
09/03/2025,Snacks,M0277
09/03/2025,Produce,M0371
09/03/2025,Produce,M0313
09/03/2025,Frozen,M0105
09/03/2025,Beverages,M0459
09/03/2025,Produce,M0095
09/03/2025,Meat,M0219
09/03/2025,Beverages,M0170
09/03/2025,Dairy,M0366
09/03/2025,Produce,M0432
09/03/2025,Household,M0283
09/03/2025,Beverages,M0128
09/03/2025,Dairy,M0200
09/03/2025,Produce,M0417
09/03/2025,Bakery,M0332
09/03/2025,Bakery,M0035
09/03/2025,Frozen,M0354
09/03/2025,Produce,M0144
09/03/2025,Canned Goods,M0292
09/03/2025,Produce,M0066
09/03/2025,Produce,M0460
09/03/2025,Bakery,M0219
09/03/2025,Meat,M0056
09/03/2025,Dairy,M0145
09/03/2025,Frozen,M0404
09/03/2025,Household,M0213
09/03/2025,Produce,M0094
09/03/2025,Meat,M0106
09/03/2025,Snacks,M0084
09/03/2025,Household,M0136
09/03/2025,Produce,M0146
10/03/2025,Household,M0281
10/03/2025,Personal Care,M0277
10/03/2025,Snacks,M0140
10/03/2025,Meat,M0054
10/03/2025,Snacks,M0001
10/03/2025,Snacks,M0128
10/03/2025,Bakery,M0001
10/03/2025,Meat,M0173
10/03/2025,Personal Care,M0430
10/03/2025,Bakery,M0432
10/03/2025,Produce,M0391
10/03/2025,Meat,M0266
10/03/2025,Canned Goods,M0399
10/03/2025,Frozen,M0296
10/03/2025,Bakery,M0256
10/03/2025,Produce,M0395
10/03/2025,Snacks,M0440
10/03/2025,Produce,M0174
10/03/2025,Bakery,M0045
10/03/2025,Produce,M0343
10/03/2025,Bakery,M0141
10/03/2025,Produce,M0027
10/03/2025,Frozen,M0233
10/03/2025,Bakery,M0209
10/03/2025,Snacks,M0050
10/03/2025,Household,M0061
10/03/2025,Canned Goods,M0243
10/03/2025,Beverages,M0269
10/03/2025,Canned Goods,M0140
10/03/2025,Meat,M0157
10/03/2025,Household,M0085
10/03/2025,Canned Goods,M0084
10/03/2025,Household,M0276
10/03/2025,Beverages,M0031
10/03/2025,Bakery,M0008
11/03/2025,Bakery,M0342
11/03/2025,Beverages,M0442
11/03/2025,Meat,M0022
11/03/2025,Produce,M0074
11/03/2025,Dairy,M0090
11/03/2025,Bakery,M0335
11/03/2025,Frozen,M0166
11/03/2025,Beverages,M0489
11/03/2025,Produce,M0234
11/03/2025,Snacks,M0375
11/03/2025,Frozen,M0433
11/03/2025,Dairy,M0129
11/03/2025,Bakery,M0334
11/03/2025,Beverages,M0292
11/03/2025,Beverages,M0095
11/03/2025,Produce,M0028
11/03/2025,Produce,M0354
11/03/2025,Beverages,M0035
11/03/2025,Snacks,M0444
11/03/2025,Produce,M0231
11/03/2025,Dairy,M0318
11/03/2025,Snacks,M0343
11/03/2025,Bakery,M0430
11/03/2025,Produce,M0364
11/03/2025,Beverages,M0467
11/03/2025,Canned Goods,M0125
11/03/2025,Canned Goods,M0466
11/03/2025,Bakery,M0079
11/03/2025,Beverages,M0381
11/03/2025,Household,M0061
11/03/2025,Bakery,M0449
11/03/2025,Produce,M0217
11/03/2025,Dairy,M0282
11/03/2025,Produce,M0163
11/03/2025,Bakery,M0057
11/03/2025,Produce,M0463
12/03/2025,Bakery,M0463
12/03/2025,Snacks,M0230
12/03/2025,Canned Goods,M0390
12/03/2025,Produce,M0018
12/03/2025,Dairy,M0147
12/03/2025,Canned Goods,M0244
12/03/2025,Beverages,M0051
12/03/2025,Beverages,M0450
12/03/2025,Produce,M0259
12/03/2025,Snacks,M0238
12/03/2025,Produce,M0246
12/03/2025,Bakery,M0345
12/03/2025,Household,M0484
12/03/2025,Beverages,M0310
12/03/2025,Dairy,M0049
12/03/2025,Beverages,M0284
12/03/2025,Produce,M0038
12/03/2025,Beverages,M0284
12/03/2025,Dairy,M0032
12/03/2025,Produce,M0243
12/03/2025,Meat,M0041
12/03/2025,Beverages,M0292
12/03/2025,Produce,M0103
12/03/2025,Snacks,M0292
12/03/2025,Snacks,M0107
12/03/2025,Bakery,M0246
12/03/2025,Dairy,M0382
13/03/2025,Canned Goods,M0446
13/03/2025,Bakery,M0486
13/03/2025,Household,M0402
13/03/2025,Snacks,M0092
13/03/2025,Meat,M0412
13/03/2025,Snacks,M0459
13/03/2025,Meat,M0396
13/03/2025,Canned Goods,M0448
13/03/2025,Produce,M0247
13/03/2025,Canned Goods,M0258
13/03/2025,Produce,M0187
13/03/2025,Snacks,M0421
13/03/2025,Produce,M0124
13/03/2025,Produce,M0260
13/03/2025,Produce,M0169
13/03/2025,Beverages,M0429
13/03/2025,Snacks,M0365
13/03/2025,Snacks,M0111
13/03/2025,Bakery,M0290
13/03/2025,Canned Goods,M0087
13/03/2025,Canned Goods,M0013
13/03/2025,Bakery,M0263
13/03/2025,Household,M0288
13/03/2025,Canned Goods,M0023
13/03/2025,Dairy,M0433
14/03/2025,Frozen,M0368
14/03/2025,Meat,M0117
14/03/2025,Canned Goods,M0132
14/03/2025,Household,M0289
14/03/2025,Meat,M0206
14/03/2025,Canned Goods,M0236
14/03/2025,Meat,M0042
14/03/2025,Snacks,M0160
14/03/2025,Beverages,M0252
14/03/2025,Dairy,M0179
14/03/2025,Produce,M0125
14/03/2025,Meat,M0260
14/03/2025,Produce,M0276
14/03/2025,Household,M0213
14/03/2025,Bakery,M0451
14/03/2025,Bakery,M0473
14/03/2025,Produce,M0324
14/03/2025,Household,M0190
14/03/2025,Produce,M0058
14/03/2025,Canned Goods,M0431
14/03/2025,Canned Goods,M0203
14/03/2025,Bakery,M0080
14/03/2025,Personal Care,M0443
14/03/2025,Produce,M0228
14/03/2025,Beverages,M0390
14/03/2025,Snacks,M0095
14/03/2025,Bakery,M0424
14/03/2025,Produce,M0461
15/03/2025,Beverages,M0449
15/03/2025,Frozen,M0059
15/03/2025,Produce,M0266
15/03/2025,Canned Goods,M0007
15/03/2025,Bakery,M0368
15/03/2025,Produce,M0202
15/03/2025,Snacks,M0332
15/03/2025,Snacks,M0465
15/03/2025,Produce,M0237
15/03/2025,Produce,M0268
15/03/2025,Snacks,M0079
15/03/2025,Snacks,M0046
15/03/2025,Bakery,M0243
15/03/2025,Produce,M0288
15/03/2025,Produce,M0160
15/03/2025,Personal Care,M0115
15/03/2025,Frozen,M0474
15/03/2025,Snacks,M0462
15/03/2025,Personal Care,M0114
15/03/2025,Canned Goods,M0126
15/03/2025,Produce,M0090
15/03/2025,Produce,M0061
15/03/2025,Household,M0453
15/03/2025,Canned Goods,M0500
15/03/2025,Meat,M0317
15/03/2025,Household,M0102
15/03/2025,Snacks,M0114
15/03/2025,Produce,M0174
15/03/2025,Produce,M0452
15/03/2025,Produce,M0092
15/03/2025,Produce,M0183
15/03/2025,Snacks,M0385
15/03/2025,Produce,M0205
15/03/2025,Produce,M0363
15/03/2025,Snacks,M0195
15/03/2025,Bakery,M0305
15/03/2025,Snacks,M0498
16/03/2025,Bakery,M0270
16/03/2025,Bakery,M0498
16/03/2025,Canned Goods,M0413
16/03/2025,Frozen,M0209
16/03/2025,Bakery,M0178
16/03/2025,Snacks,M0306
16/03/2025,Dairy,M0191
16/03/2025,Snacks,M0357
16/03/2025,Frozen,M0457
16/03/2025,Snacks,M0449
16/03/2025,Bakery,M0068
16/03/2025,Personal Care,M0327
16/03/2025,Snacks,M0267
16/03/2025,Bakery,M0270
16/03/2025,Produce,M0362
16/03/2025,Personal Care,M0467
16/03/2025,Dairy,M0360
16/03/2025,Snacks,M0387
16/03/2025,Meat,M0128
16/03/2025,Beverages,M0264
16/03/2025,Bakery,M0221
16/03/2025,Dairy,M0242
16/03/2025,Dairy,M0485
16/03/2025,Snacks,M0244
16/03/2025,Produce,M0427
16/03/2025,Produce,M0393
16/03/2025,Dairy,M0019
17/03/2025,Bakery,M0292
17/03/2025,Snacks,M0266
17/03/2025,Beverages,M0247
17/03/2025,Frozen,M0078
17/03/2025,Canned Goods,M0135
17/03/2025,Bakery,M0140
17/03/2025,Produce,M0342
17/03/2025,Personal Care,M0253
17/03/2025,Snacks,M0475
17/03/2025,Frozen,M0176
17/03/2025,Beverages,M0421
17/03/2025,Beverages,M0459
17/03/2025,Dairy,M0420
17/03/2025,Bakery,M0060
17/03/2025,Canned Goods,M0461
17/03/2025,Beverages,M0352
17/03/2025,Canned Goods,M0254
17/03/2025,Meat,M0008
17/03/2025,Produce,M0391
17/03/2025,Beverages,M0107
17/03/2025,Produce,M0171
17/03/2025,Produce,M0058
17/03/2025,Canned Goods,M0337
17/03/2025,Produce,M0342
17/03/2025,Beverages,M0430
17/03/2025,Bakery,M0290
17/03/2025,Bakery,M0084
17/03/2025,Produce,M0117
17/03/2025,Bakery,M0200
17/03/2025,Meat,M0022
17/03/2025,Canned Goods,M0219
17/03/2025,Frozen,M0226
17/03/2025,Produce,M0405
18/03/2025,Canned Goods,M0266
18/03/2025,Dairy,M0134
18/03/2025,Personal Care,M0464
18/03/2025,Beverages,M0089
18/03/2025,Bakery,M0236
18/03/2025,Canned Goods,M0132
18/03/2025,Personal Care,M0229
18/03/2025,Produce,M0034
18/03/2025,Bakery,M0083
18/03/2025,Beverages,M0417
18/03/2025,Produce,M0132
18/03/2025,Produce,M0428
18/03/2025,Bakery,M0354
18/03/2025,Household,M0204
18/03/2025,Produce,M0287
18/03/2025,Snacks,M0336
18/03/2025,Dairy,M0450
18/03/2025,Frozen,M0497
18/03/2025,Personal Care,M0442
18/03/2025,Snacks,M0316
18/03/2025,Frozen,M0258
18/03/2025,Produce,M0292
18/03/2025,Dairy,M0454
18/03/2025,Canned Goods,M0125
18/03/2025,Bakery,M0444
18/03/2025,Snacks,M0151
18/03/2025,Produce,M0359
18/03/2025,Household,M0247
18/03/2025,Bakery,M0175
18/03/2025,Canned Goods,M0372
18/03/2025,Produce,M0492
18/03/2025,Produce,M0357
18/03/2025,Personal Care,M0302
19/03/2025,Bakery,M0287
19/03/2025,Canned Goods,M0053
19/03/2025,Produce,M0369
19/03/2025,Meat,M0240
19/03/2025,Frozen,M0290
19/03/2025,Canned Goods,M0287
19/03/2025,Snacks,M0188
19/03/2025,Dairy,M0395
19/03/2025,Bakery,M0484
19/03/2025,Canned Goods,M0006
19/03/2025,Dairy,M0283
19/03/2025,Produce,M0263
19/03/2025,Produce,M0049
19/03/2025,Dairy,M0352
19/03/2025,Snacks,M0200
19/03/2025,Household,M0060
19/03/2025,Bakery,M0033
19/03/2025,Produce,M0303
19/03/2025,Canned Goods,M0244
19/03/2025,Canned Goods,M0172
19/03/2025,Beverages,M0207
19/03/2025,Canned Goods,M0375
19/03/2025,Beverages,M0283
19/03/2025,Canned Goods,M0478
19/03/2025,Produce,M0022
19/03/2025,Snacks,M0047
19/03/2025,Produce,M0349
19/03/2025,Produce,M0489
19/03/2025,Bakery,M0432
19/03/2025,Produce,M0158
19/03/2025,Personal Care,M0258
19/03/2025,Bakery,M0143
19/03/2025,Bakery,M0047
19/03/2025,Meat,M0027
19/03/2025,Snacks,M0455
19/03/2025,Snacks,M0027
20/03/2025,Beverages,M0244
20/03/2025,Bakery,M0451
20/03/2025,Meat,M0391
20/03/2025,Dairy,M0285
20/03/2025,Dairy,M0290
20/03/2025,Personal Care,M0263
20/03/2025,Bakery,M0337
20/03/2025,Dairy,M0333
20/03/2025,Beverages,M0314
20/03/2025,Bakery,M0085
20/03/2025,Produce,M0415
20/03/2025,Household,M0329
20/03/2025,Beverages,M0045
20/03/2025,Meat,M0303
20/03/2025,Beverages,M0333
20/03/2025,Produce,M0465
20/03/2025,Bakery,M0200
20/03/2025,Snacks,M0201
20/03/2025,Personal Care,M0329
20/03/2025,Produce,M0168
20/03/2025,Personal Care,M0240
20/03/2025,Personal Care,M0372
20/03/2025,Personal Care,M0286
20/03/2025,Snacks,M0190
20/03/2025,Frozen,M0071
21/03/2025,Snacks,M0178
21/03/2025,Produce,M0242
21/03/2025,Snacks,M0041
21/03/2025,Beverages,M0357
21/03/2025,Produce,M0245
21/03/2025,Bakery,M0113
21/03/2025,Beverages,M0365
21/03/2025,Frozen,M0256
21/03/2025,Snacks,M0166
21/03/2025,Produce,M0342
21/03/2025,Beverages,M0078
21/03/2025,Bakery,M0207
21/03/2025,Produce,M0311
21/03/2025,Beverages,M0366
21/03/2025,Household,M0196
21/03/2025,Meat,M0402
21/03/2025,Produce,M0321
21/03/2025,Dairy,M0064
21/03/2025,Bakery,M0140
21/03/2025,Bakery,M0374
21/03/2025,Frozen,M0425
21/03/2025,Household,M0042
21/03/2025,Produce,M0373
21/03/2025,Produce,M0444
21/03/2025,Bakery,M0306
21/03/2025,Beverages,M0209
21/03/2025,Household,M0467
21/03/2025,Produce,M0420
21/03/2025,Snacks,M0304
21/03/2025,Bakery,M0455
21/03/2025,Produce,M0073
21/03/2025,Dairy,M0392
21/03/2025,Meat,M0153
21/03/2025,Bakery,M0135
21/03/2025,Produce,M0362
21/03/2025,Produce,M0264
21/03/2025,Snacks,M0216
21/03/2025,Bakery,M0209
21/03/2025,Snacks,M0204
22/03/2025,Beverages,M0072
22/03/2025,Bakery,M0470
22/03/2025,Canned Goods,M0482
22/03/2025,Bakery,M0168
22/03/2025,Snacks,M0284
22/03/2025,Snacks,M0494
22/03/2025,Produce,M0036
22/03/2025,Household,M0312
22/03/2025,Beverages,M0175
22/03/2025,Household,M0199
22/03/2025,Bakery,M0116
22/03/2025,Produce,M0424
22/03/2025,Produce,M0315
22/03/2025,Produce,M0427
22/03/2025,Produce,M0220
22/03/2025,Produce,M0379
22/03/2025,Household,M0066
22/03/2025,Household,M0265
22/03/2025,Frozen,M0134
22/03/2025,Frozen,M0119
22/03/2025,Snacks,M0122
22/03/2025,Beverages,M0321
22/03/2025,Produce,M0387
22/03/2025,Produce,M0458
22/03/2025,Dairy,M0421
22/03/2025,Meat,M0383
22/03/2025,Dairy,M0492
22/03/2025,Meat,M0087
22/03/2025,Bakery,M0289
22/03/2025,Snacks,M0137
22/03/2025,Snacks,M0053
22/03/2025,Personal Care,M0205
22/03/2025,Frozen,M0348
22/03/2025,Beverages,M0051
22/03/2025,Produce,M0327
22/03/2025,Bakery,M0410
22/03/2025,Snacks,M0400
22/03/2025,Household,M0040
22/03/2025,Produce,M0250
22/03/2025,Produce,M0218
22/03/2025,Bakery,M0179
22/03/2025,Frozen,M0039
23/03/2025,Bakery,M0259
23/03/2025,Household,M0391
23/03/2025,Snacks,M0356
23/03/2025,Snacks,M0011
23/03/2025,Snacks,M0416
23/03/2025,Produce,M0059
23/03/2025,Personal Care,M0250
23/03/2025,Produce,M0140
23/03/2025,Bakery,M0335
23/03/2025,Bakery,M0038
23/03/2025,Produce,M0122
23/03/2025,Produce,M0408
23/03/2025,Produce,M0065
23/03/2025,Bakery,M0146
23/03/2025,Household,M0302
23/03/2025,Bakery,M0125
23/03/2025,Produce,M0312
23/03/2025,Canned Goods,M0191
23/03/2025,Personal Care,M0263
23/03/2025,Bakery,M0490
23/03/2025,Bakery,M0361
23/03/2025,Personal Care,M0450
23/03/2025,Produce,M0296
23/03/2025,Snacks,M0182
23/03/2025,Bakery,M0159
23/03/2025,Frozen,M0353
23/03/2025,Personal Care,M0308
23/03/2025,Meat,M0478
23/03/2025,Bakery,M0287
23/03/2025,Snacks,M0162
23/03/2025,Bakery,M0263
23/03/2025,Household,M0217
23/03/2025,Household,M0400
23/03/2025,Snacks,M0406
24/03/2025,Bakery,M0438
24/03/2025,Canned Goods,M0051
24/03/2025,Household,M0043
24/03/2025,Canned Goods,M0228
24/03/2025,Snacks,M0111
24/03/2025,Snacks,M0322
24/03/2025,Dairy,M0015
24/03/2025,Dairy,M0177
24/03/2025,Beverages,M0162
24/03/2025,Bakery,M0039
24/03/2025,Frozen,M0026
24/03/2025,Beverages,M0112
24/03/2025,Meat,M0453
24/03/2025,Produce,M0432
24/03/2025,Bakery,M0473
24/03/2025,Household,M0051
24/03/2025,Produce,M0482
24/03/2025,Snacks,M0367
24/03/2025,Snacks,M0388
24/03/2025,Dairy,M0098
24/03/2025,Bakery,M0411
24/03/2025,Produce,M0375
24/03/2025,Frozen,M0170
24/03/2025,Beverages,M0056
24/03/2025,Produce,M0221
24/03/2025,Produce,M0325
24/03/2025,Personal Care,M0146
24/03/2025,Produce,M0445
24/03/2025,Beverages,M0260
24/03/2025,Snacks,M0129
24/03/2025,Household,M0050
24/03/2025,Dairy,M0340
24/03/2025,Beverages,M0326
24/03/2025,Produce,M0404
24/03/2025,Household,M0020
24/03/2025,Snacks,M0174
24/03/2025,Frozen,M0283
24/03/2025,Snacks,M0026
24/03/2025,Canned Goods,M0160
25/03/2025,Bakery,M0287
25/03/2025,Dairy,M0428
25/03/2025,Snacks,M0301
25/03/2025,Dairy,M0456
25/03/2025,Snacks,M0056
25/03/2025,Produce,M0160
25/03/2025,Dairy,M0496
25/03/2025,Meat,M0149
25/03/2025,Household,M0287
25/03/2025,Beverages,M0257
25/03/2025,Dairy,M0461
25/03/2025,Dairy,M0139
25/03/2025,Produce,M0349
25/03/2025,Produce,M0324
25/03/2025,Produce,M0292
25/03/2025,Bakery,M0335
25/03/2025,Snacks,M0187
25/03/2025,Personal Care,M0323
25/03/2025,Snacks,M0184
25/03/2025,Dairy,M0307
25/03/2025,Canned Goods,M0413
25/03/2025,Produce,M0469
26/03/2025,Beverages,M0071
26/03/2025,Bakery,M0413
26/03/2025,Meat,M0364
26/03/2025,Meat,M0310
26/03/2025,Dairy,M0470
26/03/2025,Beverages,M0279
26/03/2025,Bakery,M0152
26/03/2025,Meat,M0227
26/03/2025,Produce,M0243
26/03/2025,Bakery,M0010
26/03/2025,Produce,M0317
26/03/2025,Canned Goods,M0392
26/03/2025,Canned Goods,M0048
26/03/2025,Canned Goods,M0112
26/03/2025,Snacks,M0204
26/03/2025,Produce,M0477
26/03/2025,Household,M0382
26/03/2025,Snacks,M0157
26/03/2025,Snacks,M0343
26/03/2025,Beverages,M0026
26/03/2025,Produce,M0421
26/03/2025,Produce,M0480
26/03/2025,Snacks,M0308
26/03/2025,Bakery,M0166
26/03/2025,Bakery,M0249
26/03/2025,Household,M0262
26/03/2025,Beverages,M0264
26/03/2025,Snacks,M0017
26/03/2025,Canned Goods,M0076
26/03/2025,Frozen,M0446
26/03/2025,Produce,M0470
26/03/2025,Meat,M0254
26/03/2025,Beverages,M0206
26/03/2025,Produce,M0034
26/03/2025,Bakery,M0147
26/03/2025,Snacks,M0326
26/03/2025,Canned Goods,M0338
27/03/2025,Bakery,M0142
27/03/2025,Bakery,M0480
27/03/2025,Produce,M0197
27/03/2025,Produce,M0278
27/03/2025,Bakery,M0028
27/03/2025,Bakery,M0299
27/03/2025,Produce,M0076
27/03/2025,Produce,M0018
27/03/2025,Meat,M0100
27/03/2025,Canned Goods,M0479
27/03/2025,Snacks,M0461
27/03/2025,Household,M0468
27/03/2025,Produce,M0124
27/03/2025,Bakery,M0365
27/03/2025,Meat,M0292
27/03/2025,Canned Goods,M0125
27/03/2025,Personal Care,M0007
27/03/2025,Frozen,M0023
27/03/2025,Produce,M0162
27/03/2025,Personal Care,M0117
27/03/2025,Frozen,M0370
27/03/2025,Snacks,M0352
27/03/2025,Personal Care,M0021
27/03/2025,Produce,M0252
27/03/2025,Canned Goods,M0326
27/03/2025,Bakery,M0464
27/03/2025,Produce,M0483
27/03/2025,Beverages,M0431
27/03/2025,Bakery,M0309
27/03/2025,Canned Goods,M0084
27/03/2025,Beverages,M0362
27/03/2025,Snacks,M0041
27/03/2025,Produce,M0203
27/03/2025,Beverages,M0416
27/03/2025,Meat,M0128
28/03/2025,Snacks,M0184
28/03/2025,Snacks,M0159
28/03/2025,Snacks,M0194
28/03/2025,Snacks,M0002
28/03/2025,Snacks,M0215
28/03/2025,Snacks,M0175
28/03/2025,Beverages,M0075
28/03/2025,Canned Goods,M0285
28/03/2025,Dairy,M0127
28/03/2025,Snacks,M0490
28/03/2025,Snacks,M0483
28/03/2025,Snacks,M0049
28/03/2025,Beverages,M0457
28/03/2025,Snacks,M0032
28/03/2025,Household,M0158
28/03/2025,Canned Goods,M0015
28/03/2025,Household,M0318
28/03/2025,Canned Goods,M0334
28/03/2025,Personal Care,M0243
28/03/2025,Canned Goods,M0017
28/03/2025,Frozen,M0022
28/03/2025,Produce,M0244
28/03/2025,Produce,M0414
28/03/2025,Beverages,M0081
28/03/2025,Personal Care,M0144
28/03/2025,Snacks,M0436
28/03/2025,Produce,M0008
28/03/2025,Beverages,M0448
28/03/2025,Canned Goods,M0167
28/03/2025,Bakery,M0287
28/03/2025,Dairy,M0268
28/03/2025,Personal Care,M0289
28/03/2025,Household,M0186
28/03/2025,Bakery,M0012
28/03/2025,Bakery,M0281
28/03/2025,Snacks,M0422
28/03/2025,Snacks,M0304
28/03/2025,Produce,M0466
28/03/2025,Dairy,M0083
28/03/2025,Snacks,M0055
28/03/2025,Household,M0131
28/03/2025,Frozen,M0125
28/03/2025,Produce,M0483
28/03/2025,Personal Care,M0325
29/03/2025,Bakery,M0372
29/03/2025,Frozen,M0447
29/03/2025,Produce,M0256
29/03/2025,Snacks,M0395
29/03/2025,Beverages,M0037
29/03/2025,Bakery,M0142
29/03/2025,Dairy,M0147
29/03/2025,Canned Goods,M0008
29/03/2025,Produce,M0251
29/03/2025,Beverages,M0135
29/03/2025,Snacks,M0059
29/03/2025,Produce,M0123
29/03/2025,Personal Care,M0447
29/03/2025,Household,M0263
29/03/2025,Bakery,M0120
29/03/2025,Beverages,M0439
29/03/2025,Bakery,M0259
29/03/2025,Dairy,M0323
29/03/2025,Frozen,M0018
29/03/2025,Bakery,M0301
29/03/2025,Meat,M0353
29/03/2025,Snacks,M0485
29/03/2025,Snacks,M0092
29/03/2025,Frozen,M0164
29/03/2025,Snacks,M0144
29/03/2025,Snacks,M0335
29/03/2025,Canned Goods,M0413
29/03/2025,Bakery,M0315
29/03/2025,Bakery,M0402
29/03/2025,Frozen,M0433
29/03/2025,Canned Goods,M0238
29/03/2025,Meat,M0174
29/03/2025,Bakery,M0083
30/03/2025,Beverages,M0127
30/03/2025,Produce,M0131
30/03/2025,Produce,M0482
30/03/2025,Produce,M0018
30/03/2025,Produce,M0207
30/03/2025,Bakery,M0089
30/03/2025,Beverages,M0438
30/03/2025,Beverages,M0498
30/03/2025,Beverages,M0243
30/03/2025,Produce,M0463
30/03/2025,Beverages,M0350
30/03/2025,Snacks,M0017
30/03/2025,Household,M0466
30/03/2025,Household,M0223
30/03/2025,Dairy,M0370
30/03/2025,Canned Goods,M0363
30/03/2025,Produce,M0210
30/03/2025,Produce,M0099
30/03/2025,Meat,M0013
30/03/2025,Snacks,M0319
30/03/2025,Snacks,M0270
30/03/2025,Meat,M0187
30/03/2025,Canned Goods,M0420
30/03/2025,Produce,M0274
30/03/2025,Produce,M0133
30/03/2025,Produce,M0014
30/03/2025,Dairy,M0281
30/03/2025,Snacks,M0044
30/03/2025,Frozen,M0377
30/03/2025,Dairy,M0295
31/03/2025,Household,M0500
31/03/2025,Bakery,M0388
31/03/2025,Produce,M0080
31/03/2025,Produce,M0111
31/03/2025,Produce,M0165
31/03/2025,Produce,M0382
31/03/2025,Produce,M0445
31/03/2025,Snacks,M0219
31/03/2025,Bakery,M0005
31/03/2025,Canned Goods,M0399
31/03/2025,Household,M0215
31/03/2025,Dairy,M0497
31/03/2025,Beverages,M0195
31/03/2025,Produce,M0466
31/03/2025,Canned Goods,M0491
31/03/2025,Snacks,M0282
31/03/2025,Produce,M0006
31/03/2025,Meat,M0379
31/03/2025,Bakery,M0300
31/03/2025,Produce,M0058
31/03/2025,Household,M0337
31/03/2025,Household,M0302
31/03/2025,Bakery,M0102
31/03/2025,Bakery,M0426
31/03/2025,Beverages,M0048
31/03/2025,Dairy,M0370
31/03/2025,Produce,M0411
31/03/2025,Beverages,M0276
01/04/2025,Snacks,M0200
01/04/2025,Canned Goods,M0207
01/04/2025,Bakery,M0117
01/04/2025,Dairy,M0219
01/04/2025,Produce,M0305
01/04/2025,Snacks,M0243
01/04/2025,Canned Goods,M0292
01/04/2025,Produce,M0464
01/04/2025,Beverages,M0282
01/04/2025,Meat,M0301
01/04/2025,Beverages,M0317
01/04/2025,Snacks,M0172
01/04/2025,Meat,M0388
01/04/2025,Personal Care,M0076
01/04/2025,Produce,M0209
01/04/2025,Canned Goods,M0314
01/04/2025,Produce,M0105
01/04/2025,Produce,M0492
01/04/2025,Bakery,M0026
01/04/2025,Personal Care,M0351
01/04/2025,Beverages,M0079
01/04/2025,Bakery,M0500
01/04/2025,Produce,M0482
01/04/2025,Frozen,M0128
01/04/2025,Snacks,M0413
01/04/2025,Bakery,M0137
01/04/2025,Meat,M0334
02/04/2025,Bakery,M0355
02/04/2025,Frozen,M0473
02/04/2025,Beverages,M0320
02/04/2025,Dairy,M0477
02/04/2025,Produce,M0087
02/04/2025,Snacks,M0210
02/04/2025,Household,M0462
02/04/2025,Household,M0081
02/04/2025,Produce,M0322
02/04/2025,Bakery,M0415
02/04/2025,Snacks,M0339
02/04/2025,Produce,M0480
02/04/2025,Dairy,M0190
02/04/2025,Produce,M0438
02/04/2025,Bakery,M0348
02/04/2025,Canned Goods,M0233
02/04/2025,Snacks,M0392
02/04/2025,Dairy,M0426
02/04/2025,Frozen,M0169
02/04/2025,Produce,M0443
02/04/2025,Canned Goods,M0251
02/04/2025,Bakery,M0168
02/04/2025,Snacks,M0231
02/04/2025,Produce,M0150
02/04/2025,Produce,M0152
02/04/2025,Bakery,M0038
02/04/2025,Bakery,M0386
02/04/2025,Household,M0381
02/04/2025,Dairy,M0297
02/04/2025,Personal Care,M0489
02/04/2025,Beverages,M0275
03/04/2025,Produce,M0312
03/04/2025,Beverages,M0261
03/04/2025,Snacks,M0387
03/04/2025,Produce,M0412
03/04/2025,Bakery,M0346
03/04/2025,Personal Care,M0471
03/04/2025,Produce,M0094
03/04/2025,Snacks,M0328
03/04/2025,Meat,M0100
03/04/2025,Bakery,M0285
03/04/2025,Bakery,M0461
03/04/2025,Household,M0315
03/04/2025,Bakery,M0025
03/04/2025,Canned Goods,M0406
03/04/2025,Dairy,M0494
03/04/2025,Dairy,M0353
03/04/2025,Personal Care,M0357
03/04/2025,Meat,M0117
03/04/2025,Canned Goods,M0199
03/04/2025,Household,M0279
03/04/2025,Household,M0070
03/04/2025,Personal Care,M0335
03/04/2025,Dairy,M0079
03/04/2025,Produce,M0424
03/04/2025,Canned Goods,M0354
03/04/2025,Produce,M0014
03/04/2025,Bakery,M0029
03/04/2025,Produce,M0144
03/04/2025,Frozen,M0477
03/04/2025,Bakery,M0343
03/04/2025,Dairy,M0010
03/04/2025,Beverages,M0047
03/04/2025,Produce,M0260
03/04/2025,Beverages,M0012
03/04/2025,Canned Goods,M0298
03/04/2025,Household,M0226
03/04/2025,Produce,M0260
04/04/2025,Produce,M0026
04/04/2025,Canned Goods,M0180
04/04/2025,Produce,M0472
04/04/2025,Frozen,M0150
04/04/2025,Household,M0133
04/04/2025,Produce,M0143
04/04/2025,Dairy,M0164
04/04/2025,Canned Goods,M0101
04/04/2025,Snacks,M0063
04/04/2025,Beverages,M0093
04/04/2025,Canned Goods,M0207
04/04/2025,Household,M0475
04/04/2025,Dairy,M0433
04/04/2025,Beverages,M0311
04/04/2025,Meat,M0072
04/04/2025,Personal Care,M0060
04/04/2025,Bakery,M0441
04/04/2025,Produce,M0029
04/04/2025,Dairy,M0019
04/04/2025,Personal Care,M0479
04/04/2025,Produce,M0073
04/04/2025,Snacks,M0394
04/04/2025,Produce,M0357
04/04/2025,Dairy,M0394
04/04/2025,Frozen,M0246
04/04/2025,Snacks,M0481
04/04/2025,Snacks,M0473
05/04/2025,Produce,M0060
05/04/2025,Dairy,M0379
05/04/2025,Bakery,M0002
05/04/2025,Meat,M0397
05/04/2025,Produce,M0450
05/04/2025,Snacks,M0057
